indice_a,indice_b,codigo_a,codigo_b,establecimiento_a,establecimiento_b,similitud_nombre,misma_direccion,mismo_telefono,status_a,status_b,decision
3585,3587,02-06-0013-46,02-06-0018-46,INSTITUTO MUNICIPAL DE EDUCACIÓN DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,92.3,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
4286,4336,05-13-0040-46,05-13-3074-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INSTITUTO MUNICIPAL DE EDUCACIÓN DIVERSIFICADA,92.3,False,False,ABIERTA,CERRADA TEMPORALMENTE,Probablemente distintos (direccion diferente): conservar ambos
7663,7668,22-07-0008-46,22-07-0028-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INSTITUTO MUNICIPAL DE EDUCACIÓN DIVERSIFICADA,92.3,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
7371,7372,21-03-0032-46,21-03-0034-46,INSTITUTO MUNICIPAL DE EDUCACIÓN DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,92.3,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
4112,4117,05-07-0024-46,05-07-0046-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INSTITUTO MUNICIPAL DE EDUCACIÓN DIVERSIFICADA,92.3,False,False,ABIERTA,CERRADA TEMPORALMENTE,Probablemente distintos (direccion diferente): conservar ambos
4111,4117,05-07-0023-46,05-07-0046-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INSTITUTO MUNICIPAL DE EDUCACIÓN DIVERSIFICADA,92.3,False,False,CERRADA TEMPORALMENTE,CERRADA TEMPORALMENTE,Probablemente distintos (direccion diferente): conservar ambos
4117,4120,05-07-0046-46,05-07-0052-46,INSTITUTO MUNICIPAL DE EDUCACIÓN DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,92.3,False,False,CERRADA TEMPORALMENTE,CERRADA DEFINITIVAMENTE,Probablemente distintos (direccion diferente): conservar ambos
5417,5419,01-14-0013-46,01-14-0016-46,INSTITUTO PRIVADO MIXTO DE COMPUTACION INFORMATICA ICI,INSTITUTO PRIVADO MIXTO DE COMPUTACIÓN INFORMÁTICA,92.3,True,False,CERRADA TEMPORALMENTE,CERRADA TEMPORALMENTE,Indeterminado: requiere revision manual
5418,5419,01-14-0014-46,01-14-0016-46,INSTITUTO PRIVADO MIXTO DE COMPUTACION INFORMATICA ICI,INSTITUTO PRIVADO MIXTO DE COMPUTACIÓN INFORMÁTICA,92.3,True,False,CERRADA TEMPORALMENTE,CERRADA TEMPORALMENTE,Indeterminado: requiere revision manual
3830,3844,05-02-0023-46,05-02-0052-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INSTITUTO MUNICIPAL DE EDUCACIÓN DIVERSIFICADA,92.3,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
6951,6995,18-01-0422-46,18-01-2722-46,"INSTITUTO PARTICULAR MIXTO DE BACHILLERATO POR MADUREZ ""DR. MARIANO GALVEZ""","INSTITUTO PARTICULAR MIXTO DE BACH. POR MADUREZ ""DR. MARIANO GÁLVEZ""",92.3,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
5207,5211,01-10-0010-46,01-10-0078-46,COLEGIO DE INTELIGENCIAS MULTIPLES,COLEGIO INTELIGENCIAS MÚLTIPLES,92.3,False,True,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
3830,3954,05-02-0023-46,05-02-2859-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INSTITUTO MUNICIPAL DE EDUCACIÓN DIVERSIFICADA,92.3,False,False,ABIERTA,CERRADA TEMPORALMENTE,Probablemente distintos (direccion diferente): conservar ambos
5433,5507,01-14-0070-46,01-14-3055-46,LICEO CRISTIANO ANTIOQUIA,"LICEO CRISTIANO ""ANTIOQUÍA""",92.3,False,True,CERRADA TEMPORALMENTE,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
10954,10955,07-01-0059-46,07-01-0060-46,"LICEO TECNOLÓGICO BILINGÜE ""CUAUHTEMALLAN DE SOLOLÁ""","LICEO TECNOLOGICO BILINGUE ""CUAUTHEMALLAN DE SOLOLA""",92.3,False,False,ABIERTA,CERRADA TEMPORALMENTE,Probablemente distintos (direccion diferente): conservar ambos
10955,10956,07-01-0060-46,07-01-0061-46,"LICEO TECNOLOGICO BILINGUE ""CUAUTHEMALLAN DE SOLOLA""","LICEO TECNOLÓGICO BILINGÜE ""CUAUHTEMALLAN DE SOLOLÁ""",92.3,False,False,CERRADA TEMPORALMENTE,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
10955,10962,07-01-0060-46,07-01-0124-46,"LICEO TECNOLOGICO BILINGUE ""CUAUTHEMALLAN DE SOLOLA""","LICEO TECNOLÓGICO BILINGÜE ""CUAUHTEMALLAN DE SOLOLÁ""",92.3,False,False,CERRADA TEMPORALMENTE,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
3583,3585,02-06-0005-46,02-06-0013-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INSTITUTO MUNICIPAL DE EDUCACIÓN DIVERSIFICADA,92.3,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
3582,3585,02-06-0004-46,02-06-0013-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INSTITUTO MUNICIPAL DE EDUCACIÓN DIVERSIFICADA,92.3,False,False,CERRADA DEFINITIVAMENTE,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
6771,6773,13-26-0206-46,13-26-0220-46,ASOCIACIÓN DE MAESTROS DE EDUCACIÓN RURAL DE GUATEMALA - AMERG-,ASOCIACIÓN DE MAESTROS DE EDUCACIÓN RURAL DE GUATEMALA,92.3,False,False,CERRADA TEMPORALMENTE,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
3584,3585,02-06-0006-46,02-06-0013-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INSTITUTO MUNICIPAL DE EDUCACIÓN DIVERSIFICADA,92.3,False,False,CERRADA DEFINITIVAMENTE,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
3532,3537,02-03-0112-46,02-03-0128-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INSTITUTO MUNICIPAL DE EDUCACIÓN DIVERSIFICADA,92.3,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
6771,6774,13-26-0206-46,13-26-0221-46,ASOCIACIÓN DE MAESTROS DE EDUCACIÓN RURAL DE GUATEMALA - AMERG-,ASOCIACIÓN DE MAESTROS DE EDUCACIÓN RURAL DE GUATEMALA,92.3,False,False,CERRADA TEMPORALMENTE,CERRADA TEMPORALMENTE,Probablemente distintos (direccion diferente): conservar ambos
6403,6406,13-01-6370-46,13-01-6390-46,ESCUELA NORMAL BILINGÜE INTERCULTURAL JAXNAQTZAL MAM KYE AJXNAQTZAL,ESCUELA NORMAL INFANTIL BILINGUE INTERCULTURAL JAXNAQTZAL MAM KYE AJXNAQTZAL,92.3,False,False,ABIERTA,CERRADA DEFINITIVAMENTE,Probablemente distintos (direccion diferente): conservar ambos
3531,3537,02-03-0109-46,02-03-0128-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INSTITUTO MUNICIPAL DE EDUCACIÓN DIVERSIFICADA,92.3,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
4522,4531,01-05-0148-46,01-05-9775-46,"LICEO AMERICANO ""EINSTEIN""",LICEO AMERICANO 'EINSTEIN',92.3,True,True,ABIERTA,CERRADA TEMPORALMENTE,"Probable duplicado (misma direccion y telefono): candidato a fusion, revisar"
4522,4530,01-05-0148-46,01-05-9773-46,"LICEO AMERICANO ""EINSTEIN""",LICEO AMERICANO 'EINSTEIN',92.3,True,False,ABIERTA,ABIERTA,Indeterminado: requiere revision manual
1215,1247,20-07-0050-46,20-07-2085-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INSTITUTO MUNICIPAL DE EDUCACIÓN DIVERSIFICADA,92.3,False,False,ABIERTA,CERRADA TEMPORALMENTE,Probablemente distintos (direccion diferente): conservar ambos
9304,9374,11-01-0321-46,11-01-0507-46,"COLEGIO EVANGÉLICO MIXTO "" PALABRA VIVA """,COLEGIO EVANGELICO MIXTO PALABRA VIVA,92.3,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
6194,6195,01-17-0340-46,01-17-0341-46,COLEGIO PLANETA VERDE (GREEN PLANET),COLEGIO MIXTO PLANETA VERDE (GREEN PLANET),92.3,True,True,ABIERTA,ABIERTA,"Probable duplicado (misma direccion y telefono): candidato a fusion, revisar"
5207,5277,01-10-0010-46,01-10-0310-46,COLEGIO DE INTELIGENCIAS MULTIPLES,COLEGIO INTELIGENCIAS MÚLTIPLES,92.3,True,True,ABIERTA,ABIERTA,"Probable duplicado (misma direccion y telefono): candidato a fusion, revisar"
5207,5250,01-10-0010-46,01-10-0220-46,COLEGIO DE INTELIGENCIAS MULTIPLES,COLEGIO INTELIGENCIAS MÚLTIPLES,92.3,True,True,ABIERTA,ABIERTA,"Probable duplicado (misma direccion y telefono): candidato a fusion, revisar"
5207,5251,01-10-0010-46,01-10-0228-46,COLEGIO DE INTELIGENCIAS MULTIPLES,COLEGIO INTELIGENCIAS MÚLTIPLES,92.3,True,False,ABIERTA,CERRADA DEFINITIVAMENTE,Indeterminado: requiere revision manual
5207,5248,01-10-0010-46,01-10-0217-46,COLEGIO DE INTELIGENCIAS MULTIPLES,COLEGIO INTELIGENCIAS MÚLTIPLES,92.3,True,True,ABIERTA,ABIERTA,"Probable duplicado (misma direccion y telefono): candidato a fusion, revisar"
3831,3954,05-02-0024-46,05-02-2859-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INSTITUTO MUNICIPAL DE EDUCACIÓN DIVERSIFICADA,92.3,False,False,CERRADA TEMPORALMENTE,CERRADA TEMPORALMENTE,Probablemente distintos (direccion diferente): conservar ambos
3831,3844,05-02-0024-46,05-02-0052-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INSTITUTO MUNICIPAL DE EDUCACIÓN DIVERSIFICADA,92.3,False,False,CERRADA TEMPORALMENTE,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
5419,5420,01-14-0016-46,01-14-0018-46,INSTITUTO PRIVADO MIXTO DE COMPUTACIÓN INFORMÁTICA,INSTITUTO PRIVADO MIXTO DE COMPUTACION INFORMATICA ICI,92.3,True,False,CERRADA TEMPORALMENTE,CERRADA TEMPORALMENTE,Indeterminado: requiere revision manual
8422,8590,09-01-0352-46,09-01-3813-46,COLEGIO PRIVADO URBANO MIXTO EL VALLE DE OCCIDENTE,"COLEGIO PRIVADO URBANO MIXTO ""EL VALLE DE OCCIDENTE""",92.2,False,False,CERRADA DEFINITIVAMENTE,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
1772,1818,00-01-2473-46,00-01-3087-46,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA 'LICEO PREUNIVERSITARIO DE COMPUTACION',INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA LICEO PREUNIVERSITARIO DE COMPUTACION,92.1,False,False,CERRADA DEFINITIVAMENTE,CERRADA DEFINITIVAMENTE,Probablemente distintos (direccion diferente): conservar ambos
1881,2089,00-01-7041-46,00-01-9037-46,LICEO DE COMPUTACION SIGLO 21 NO.2,LICEO DE COMPUTACION SIGLO 21,92.1,False,False,CERRADA DEFINITIVAMENTE,CERRADA TEMPORALMENTE,Probablemente distintos (direccion diferente): conservar ambos
1881,2147,00-01-7041-46,00-01-9622-46,LICEO DE COMPUTACION SIGLO 21 NO.2,LICEO DE COMPUTACION SIGLO 21,92.1,False,False,CERRADA DEFINITIVAMENTE,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
10874,10888,06-08-0471-46,06-08-2040-46,COLEGIO TÉCNICO DE COMPUTACIÓN C.T.S.,COLEGIO TECNICO DE COMPUTACION 'C.T.S.',92.1,True,True,ABIERTA,CERRADA TEMPORALMENTE,"Probable duplicado (misma direccion y telefono): candidato a fusion, revisar"
2088,2145,00-01-9035-46,00-01-9615-46,LICEO DE COMPUTACION SIGLO 21,LICEO DE COMPUTACION SIGLO 21 NO.2,92.1,False,False,ABIERTA,CERRADA TEMPORALMENTE,Probablemente distintos (direccion diferente): conservar ambos
2146,2147,00-01-9616-46,00-01-9622-46,LICEO DE COMPUTACION SIGLO 21 NO.2,LICEO DE COMPUTACION SIGLO 21,92.1,False,False,CERRADA TEMPORALMENTE,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
1881,2088,00-01-7041-46,00-01-9035-46,LICEO DE COMPUTACION SIGLO 21 NO.2,LICEO DE COMPUTACION SIGLO 21,92.1,False,False,CERRADA DEFINITIVAMENTE,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
2147,2183,00-01-9622-46,00-01-9836-46,LICEO DE COMPUTACION SIGLO 21,LICEO DE COMPUTACION SIGLO 21 NO.3,92.1,False,False,ABIERTA,CERRADA DEFINITIVAMENTE,Probablemente distintos (direccion diferente): conservar ambos
2147,2156,00-01-9622-46,00-01-9694-46,LICEO DE COMPUTACION SIGLO 21,LICEO DE COMPUTACION SIGLO 21 NO.3,92.1,False,False,ABIERTA,CERRADA TEMPORALMENTE,Probablemente distintos (direccion diferente): conservar ambos
10874,10876,06-08-0471-46,06-08-1162-46,COLEGIO TÉCNICO DE COMPUTACIÓN C.T.S.,COLEGIO TECNICO DE COMPUTACION 'C.T.S.',92.1,False,False,ABIERTA,CERRADA DEFINITIVAMENTE,Probablemente distintos (direccion diferente): conservar ambos
10854,10876,06-08-0077-46,06-08-1162-46,COLEGIO TÉCNICO DE COMPUTACIÓN C.T.S.,COLEGIO TECNICO DE COMPUTACION 'C.T.S.',92.1,False,False,ABIERTA,CERRADA DEFINITIVAMENTE,Probablemente distintos (direccion diferente): conservar ambos
2088,2156,00-01-9035-46,00-01-9694-46,LICEO DE COMPUTACION SIGLO 21,LICEO DE COMPUTACION SIGLO 21 NO.3,92.1,False,False,ABIERTA,CERRADA TEMPORALMENTE,Probablemente distintos (direccion diferente): conservar ambos
2089,2183,00-01-9037-46,00-01-9836-46,LICEO DE COMPUTACION SIGLO 21,LICEO DE COMPUTACION SIGLO 21 NO.3,92.1,False,False,CERRADA TEMPORALMENTE,CERRADA DEFINITIVAMENTE,Probablemente distintos (direccion diferente): conservar ambos
2089,2145,00-01-9037-46,00-01-9615-46,LICEO DE COMPUTACION SIGLO 21,LICEO DE COMPUTACION SIGLO 21 NO.2,92.1,False,False,CERRADA TEMPORALMENTE,CERRADA TEMPORALMENTE,Probablemente distintos (direccion diferente): conservar ambos
2089,2146,00-01-9037-46,00-01-9616-46,LICEO DE COMPUTACION SIGLO 21,LICEO DE COMPUTACION SIGLO 21 NO.2,92.1,False,False,CERRADA TEMPORALMENTE,CERRADA TEMPORALMENTE,Probablemente distintos (direccion diferente): conservar ambos
2089,2156,00-01-9037-46,00-01-9694-46,LICEO DE COMPUTACION SIGLO 21,LICEO DE COMPUTACION SIGLO 21 NO.3,92.1,False,False,CERRADA TEMPORALMENTE,CERRADA TEMPORALMENTE,Probablemente distintos (direccion diferente): conservar ambos
10861,10888,06-08-0089-46,06-08-2040-46,COLEGIO TÉCNICO DE COMPUTACIÓN C.T.S.,COLEGIO TECNICO DE COMPUTACION 'C.T.S.',92.1,True,True,ABIERTA,CERRADA TEMPORALMENTE,"Probable duplicado (misma direccion y telefono): candidato a fusion, revisar"
9213,9220,14-21-0026-46,14-21-5690-46,INSTITUTO TECNÓLOGICO PACHALUM,INSTITUTO TECNOLOGICO DE PACHALUM,92.1,False,True,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
2441,2511,00-06-0057-46,00-06-9809-46,"INSTITUTO MIXTO PRIVADO ""JOSÉ ERNESTO MONZÓN",INSTITUTO MIXTO PRIVADO 'JOSE ERNESTO MONZON',92.1,False,False,CERRADA TEMPORALMENTE,CERRADA TEMPORALMENTE,Probablemente distintos (direccion diferente): conservar ambos
4375,4383,01-02-0058-46,01-02-0088-46,"INSTITUTO OFICIAL DE EDUCACIÓN BASICA Y BACHILLERATO POR MADUREZ "" MIRMA FIGUEROA DE CORO ""","INSTITUTO OFICIAL DE EDUCACION BASICA Y BACHILLERATO POR MADUREZ ""LICENCIADA MIRMA FIGUEROA DE CORO""",92.1,True,True,CERRADA DEFINITIVAMENTE,ABIERTA,"Probable duplicado (misma direccion y telefono): candidato a fusion, revisar"
9030,9031,14-11-0045-46,14-11-0048-46,INSTITUTO MUNICIPAL DE EDUCACION BÁSICA Y BACHILLERATO POR MADUREZ SAN JUAN,"INSTITUTO MUNICIPAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ ""SAN JUAN""",92.1,True,False,CERRADA DEFINITIVAMENTE,CERRADA DEFINITIVAMENTE,Indeterminado: requiere revision manual
9030,9032,14-11-0045-46,14-11-0059-46,INSTITUTO MUNICIPAL DE EDUCACION BÁSICA Y BACHILLERATO POR MADUREZ SAN JUAN,"INSTITUTO MUNICIPAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ ""SAN JUAN""",92.1,False,False,CERRADA DEFINITIVAMENTE,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
10861,10876,06-08-0089-46,06-08-1162-46,COLEGIO TÉCNICO DE COMPUTACIÓN C.T.S.,COLEGIO TECNICO DE COMPUTACION 'C.T.S.',92.1,False,False,ABIERTA,CERRADA DEFINITIVAMENTE,Probablemente distintos (direccion diferente): conservar ambos
11572,11581,10-21-0083-46,10-21-0095-46,"COLEGIO PRIVADO MIXTO CENTRO DE ESTUDIOS AVANZADOS ""NUEVO HORIZONTE""","COLEGIO PRIVADO MIXTO DE ESTUDIOS AVANZADOS AVANZADOS ""NUEVO HORIZONTE""",92.1,True,False,ABIERTA,ABIERTA,Indeterminado: requiere revision manual
11571,11581,10-21-0082-46,10-21-0095-46,"COLEGIO PRIVADO MIXTO CENTRO DE ESTUDIOS AVANZADOS ""NUEVO HORIZONTE""","COLEGIO PRIVADO MIXTO DE ESTUDIOS AVANZADOS AVANZADOS ""NUEVO HORIZONTE""",92.1,True,True,ABIERTA,ABIERTA,"Probable duplicado (misma direccion y telefono): candidato a fusion, revisar"
4004,4005,05-04-2701-46,05-04-2936-46,INSTITUTO PRIVADO TEOLOGICO DEL SUR,INSTITUTO PRIVADO MIXTO TEOLOGICO DEL SUR,92.1,False,False,CERRADA TEMPORALMENTE,CERRADA TEMPORALMENTE,Probablemente distintos (direccion diferente): conservar ambos
4175,4202,05-09-0065-46,05-09-0663-46,"COLEGIO PARTICULAR MIXTO ""SANTA MARÍA""",COLEGIO PARTICULAR MIXTO 'SANTA MARIA',92.1,False,False,ABIERTA,CERRADA TEMPORALMENTE,Probablemente distintos (direccion diferente): conservar ambos
4196,4202,05-09-0110-46,05-09-0663-46,"COLEGIO PARTICULAR MIXTO ""SANTA MARÍA""",COLEGIO PARTICULAR MIXTO 'SANTA MARIA',92.1,False,False,ABIERTA,CERRADA TEMPORALMENTE,Probablemente distintos (direccion diferente): conservar ambos
4181,4202,05-09-0075-46,05-09-0663-46,"COLEGIO PARTICULAR MIXTO ""SANTA MARÍA""",COLEGIO PARTICULAR MIXTO 'SANTA MARIA',92.1,True,False,CERRADA TEMPORALMENTE,CERRADA TEMPORALMENTE,Indeterminado: requiere revision manual
4202,4211,05-09-0663-46,05-09-3012-46,COLEGIO PARTICULAR MIXTO 'SANTA MARIA',"COLEGIO PARTICULAR MIXTO ""SANTA MARÍA""",92.1,False,False,CERRADA TEMPORALMENTE,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
4202,4203,05-09-0663-46,05-09-0730-46,COLEGIO PARTICULAR MIXTO 'SANTA MARIA',"COLEGIO PARTICULAR MIXTO ""SANTA MARÍA""",92.1,False,False,CERRADA TEMPORALMENTE,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
11570,11581,10-21-0081-46,10-21-0095-46,"COLEGIO PRIVADO MIXTO CENTRO DE ESTUDIOS AVANZADOS ""NUEVO HORIZONTE""","COLEGIO PRIVADO MIXTO DE ESTUDIOS AVANZADOS AVANZADOS ""NUEVO HORIZONTE""",92.1,True,True,ABIERTA,ABIERTA,"Probable duplicado (misma direccion y telefono): candidato a fusion, revisar"
1955,2088,00-01-7721-46,00-01-9035-46,LICEO DE COMPUTACION SIGLO 21 NO.3,LICEO DE COMPUTACION SIGLO 21,92.1,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
6824,6826,13-30-0029-46,13-30-6606-46,INSTITUTO PRIVADO MIXTO CHIMBAL,INSTITUTO PRIVADO MIXTO CHIMB AL,92.1,False,False,CERRADA TEMPORALMENTE,CERRADA TEMPORALMENTE,Probablemente distintos (direccion diferente): conservar ambos
10854,10888,06-08-0077-46,06-08-2040-46,COLEGIO TÉCNICO DE COMPUTACIÓN C.T.S.,COLEGIO TECNICO DE COMPUTACION 'C.T.S.',92.1,True,True,ABIERTA,CERRADA TEMPORALMENTE,"Probable duplicado (misma direccion y telefono): candidato a fusion, revisar"
2088,2183,00-01-9035-46,00-01-9836-46,LICEO DE COMPUTACION SIGLO 21,LICEO DE COMPUTACION SIGLO 21 NO.3,92.1,False,False,ABIERTA,CERRADA DEFINITIVAMENTE,Probablemente distintos (direccion diferente): conservar ambos
4180,4202,05-09-0073-46,05-09-0663-46,"COLEGIO PARTICULAR MIXTO ""SANTA MARÍA""",COLEGIO PARTICULAR MIXTO 'SANTA MARIA',92.1,False,False,ABIERTA,CERRADA TEMPORALMENTE,Probablemente distintos (direccion diferente): conservar ambos
1955,2147,00-01-7721-46,00-01-9622-46,LICEO DE COMPUTACION SIGLO 21 NO.3,LICEO DE COMPUTACION SIGLO 21,92.1,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
1955,2089,00-01-7721-46,00-01-9037-46,LICEO DE COMPUTACION SIGLO 21 NO.3,LICEO DE COMPUTACION SIGLO 21,92.1,False,False,ABIERTA,CERRADA TEMPORALMENTE,Probablemente distintos (direccion diferente): conservar ambos
2088,2146,00-01-9035-46,00-01-9616-46,LICEO DE COMPUTACION SIGLO 21,LICEO DE COMPUTACION SIGLO 21 NO.2,92.1,False,False,ABIERTA,CERRADA TEMPORALMENTE,Probablemente distintos (direccion diferente): conservar ambos
2145,2147,00-01-9615-46,00-01-9622-46,LICEO DE COMPUTACION SIGLO 21 NO.2,LICEO DE COMPUTACION SIGLO 21,92.1,False,False,CERRADA TEMPORALMENTE,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
4571,4574,01-06-0135-46,01-06-0142-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA SANTA LUISA,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA SAN JULIÁN,92.0,False,False,ABIERTA,CERRADA DEFINITIVAMENTE,Probablemente distintos (direccion diferente): conservar ambos
4420,4470,01-03-0097-46,01-03-8254-46,CENTRO EDUCATIVO INTEGRAL EL SABER NO. 2,CENTRO EDUCATIVO INTEGRAL EL SABER,91.9,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
4420,4450,01-03-0097-46,01-03-0179-46,CENTRO EDUCATIVO INTEGRAL EL SABER NO. 2,CENTRO EDUCATIVO INTEGRAL EL SABER,91.9,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
4546,4585,01-06-0062-46,01-06-0172-46,INSTITUTO NACIONAL PC. BRENDA ELIZABETH DEL CID MEDRANO,"INSTITUTO NACIONAL ""PC BRENDA ELIZABETH DEL CID MEDRANO""",91.9,True,False,ABIERTA,ABIERTA,Indeterminado: requiere revision manual
4545,4585,01-06-0061-46,01-06-0172-46,INSTITUTO NACIONAL PC. BRENDA ELIZABETH DEL CID MEDRANO,"INSTITUTO NACIONAL ""PC BRENDA ELIZABETH DEL CID MEDRANO""",91.9,True,False,CERRADA TEMPORALMENTE,ABIERTA,Indeterminado: requiere revision manual
1677,2123,00-01-0750-46,00-01-9384-46,"COLEGIO MIXTO EN COMPUTACIÓN ""IMANOL""",COLEGIO MIXTO EN COMPUTACION 'IMANOL',91.9,False,False,ABIERTA,CERRADA TEMPORALMENTE,Probablemente distintos (direccion diferente): conservar ambos
8329,8330,17-13-0152-46,17-13-0154-46,COLEGIO PRIVADO MIXTO JESUS EL DIVINO MAESTRO-JEDIMA-,COLEGIO PRIVADO MIXTO JESUS EL DIVINO MAESTRO,91.8,False,True,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
4433,4448,01-03-0129-46,01-03-0177-46,"CENTRO EDUCATIVO "" EL PROGRESO""","CENTRO EDUCATIVO ""EL PROGRESO""",91.8,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
4436,4448,01-03-0133-46,01-03-0177-46,"CENTRO EDUCATIVO "" EL PROGRESO""","CENTRO EDUCATIVO ""EL PROGRESO""",91.8,False,False,CERRADA DEFINITIVAMENTE,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
4434,4448,01-03-0130-46,01-03-0177-46,"CENTRO EDUCATIVO "" EL PROGRESO""","CENTRO EDUCATIVO ""EL PROGRESO""",91.8,True,False,ABIERTA,ABIERTA,Indeterminado: requiere revision manual
9276,9277,11-01-0249-46,11-01-0250-46,"CENTRO EDUCATIVO RETALTECO DE FORMACIÓN Y CAPACITACIÓN ""DON BOSCO""","CENTRO EDUCATIVO DE FORMACIÓN Y CAPACITACIÓN ""DON BOSCO""",91.8,True,False,ABIERTA,ABIERTA,Indeterminado: requiere revision manual
4412,4433,01-03-0053-46,01-03-0129-46,"CENTRO EDUCATIVO ""EL PROGRESO""","CENTRO EDUCATIVO "" EL PROGRESO""",91.8,False,True,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
4412,4434,01-03-0053-46,01-03-0130-46,"CENTRO EDUCATIVO ""EL PROGRESO""","CENTRO EDUCATIVO "" EL PROGRESO""",91.8,True,True,ABIERTA,ABIERTA,"Probable duplicado (misma direccion y telefono): candidato a fusion, revisar"
4412,4436,01-03-0053-46,01-03-0133-46,"CENTRO EDUCATIVO ""EL PROGRESO""","CENTRO EDUCATIVO "" EL PROGRESO""",91.8,False,True,ABIERTA,CERRADA DEFINITIVAMENTE,Probablemente distintos (direccion diferente): conservar ambos
8317,8318,17-13-0126-46,17-13-0129-46,COLEGIO PRIVADO MIXTO JESUS EL DIVINO MAESTRO,COLEGIO PRIVADO MIXTO JESUS EL DIVINO MAESTRO- GEDIMA,91.8,True,True,ABIERTA,CERRADA TEMPORALMENTE,"Probable duplicado (misma direccion y telefono): candidato a fusion, revisar"
2936,3023,00-12-0011-46,00-12-4626-46,"LICEO MIXTO CRISTIANO ""PIAGET""",LICEO MIXTO CRISTIANO 'PIAGET'.,91.8,False,False,CERRADA TEMPORALMENTE,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
